# compiler: R8
# compiler_version: 1.4.94
# min_api: 1
com.google.android.exoplayer2.BasePlayer -> com.google.android.exoplayer2.BasePlayer:
    19:19:java.lang.String resolve(java.lang.String,java.lang.String):128:128 -> resolve
    20:21:java.lang.String resolve(java.lang.String,java.lang.String):132:133 -> resolve
    22:25:java.lang.String resolve(java.lang.String,java.lang.String):139:142 -> resolve
    1:1:android.net.Uri resolveToUri(java.lang.String,java.lang.String):73:73 -> resolveToUri
com.google.android.exoplayer2.util.Util -> com.google.android.exoplayer2.util.Util:
    1:1:void <clinit>():100:100 -> <clinit>
    2:2:void <clinit>():106:106 -> <clinit>
    3:3:void <clinit>():112:112 -> <clinit>
    4:4:void <clinit>():118:118 -> <clinit>
    5:5:void <clinit>():123:123 -> <clinit>
    6:6:void <clinit>():127:127 -> <clinit>
    7:7:void <clinit>():130:130 -> <clinit>
    8:8:void <clinit>():135:135 -> <clinit>
    9:9:void <clinit>():137:137 -> <clinit>
    10:10:void <clinit>():2022:2022 -> <clinit>
    11:11:void <clinit>():2050:2050 -> <clinit>
    1:1:void <init>():143:143 -> <init>
    void lambda$getRendererCapabilities$1(java.util.List) -> a
    void lambda$getRendererCapabilities$2(com.google.android.exoplayer2.metadata.Metadata) -> a
    1:1:java.lang.Thread lambda$newSingleThreadExecutor$0(java.lang.String,java.lang.Runnable):390:390 -> a
    1:1:boolean areEqual(java.lang.Object,java.lang.Object):249:249 -> areEqual
    1:1:int binarySearchCeil(int[],int,boolean,boolean):796:796 -> binarySearchCeil
    2:2:int binarySearchCeil(int[],int,boolean,boolean):800:800 -> binarySearchCeil
    3:3:int binarySearchCeil(int[],int,boolean,boolean):805:805 -> binarySearchCeil
    4:4:int binarySearchCeil(long[],long,boolean,boolean):829:829 -> binarySearchCeil
    5:5:int binarySearchCeil(long[],long,boolean,boolean):833:833 -> binarySearchCeil
    6:6:int binarySearchCeil(long[],long,boolean,boolean):838:838 -> binarySearchCeil
    7:7:int binarySearchCeil(java.util.List,java.lang.Comparable,boolean,boolean):866:866 -> binarySearchCeil
    8:9:int binarySearchCeil(java.util.List,java.lang.Comparable,boolean,boolean):870:871 -> binarySearchCeil
    10:10:int binarySearchCeil(java.util.List,java.lang.Comparable,boolean,boolean):876:876 -> binarySearchCeil
    1:1:int binarySearchFloor(int[],int,boolean,boolean):695:695 -> binarySearchFloor
    2:2:int binarySearchFloor(int[],int,boolean,boolean):699:699 -> binarySearchFloor
    3:3:int binarySearchFloor(int[],int,boolean,boolean):704:704 -> binarySearchFloor
    4:4:int binarySearchFloor(long[],long,boolean,boolean):727:727 -> binarySearchFloor
    5:5:int binarySearchFloor(long[],long,boolean,boolean):731:731 -> binarySearchFloor
    6:6:int binarySearchFloor(long[],long,boolean,boolean):736:736 -> binarySearchFloor
    7:7:int binarySearchFloor(java.util.List,java.lang.Comparable,boolean,boolean):763:763 -> binarySearchFloor
    8:8:int binarySearchFloor(java.util.List,java.lang.Comparable,boolean,boolean):767:767 -> binarySearchFloor
    9:9:int binarySearchFloor(java.util.List,java.lang.Comparable,boolean,boolean):772:772 -> binarySearchFloor
    1:1:int ceilDivide(int,int):591:591 -> ceilDivide
    2:2:long ceilDivide(long,long):602:602 -> ceilDivide
    1:1:boolean checkCleartextTrafficPermitted(android.net.Uri[]):215:215 -> checkCleartextTrafficPermitted
    2:5:boolean checkCleartextTrafficPermitted(android.net.Uri[]):219:222 -> checkCleartextTrafficPermitted
    1:1:void closeQuietly(com.google.android.exoplayer2.upstream.DataSource):401:401 -> closeQuietly
    2:2:void closeQuietly(java.io.Closeable):417:417 -> closeQuietly
    1:1:int constrainValue(int,int,int):614:614 -> constrainValue
    2:2:long constrainValue(long,long,long):626:626 -> constrainValue
    3:3:float constrainValue(float,float,float):638:638 -> constrainValue
    1:2:boolean contains(java.lang.Object[],java.lang.Object):263:264 -> contains
    1:1:int crc(byte[],int,int,int):1681:1681 -> crc
    1:1:android.os.Handler createHandler(android.os.Handler$Callback):355:355 -> createHandler
    2:2:android.os.Handler createHandler(android.os.Looper,android.os.Handler$Callback):371:371 -> createHandler
    1:2:java.util.HashMap createIso3ToIso2Map():1999:2000 -> createIso3ToIso2Map
    3:3:java.util.HashMap createIso3ToIso2Map():2003:2003 -> createIso3ToIso2Map
    4:6:java.util.HashMap createIso3ToIso2Map():2006:2008 -> createIso3ToIso2Map
    7:8:java.util.HashMap createIso3ToIso2Map():2015:2016 -> createIso3ToIso2Map
    1:3:java.io.File createTempDirectory(android.content.Context,java.lang.String):1658:1660 -> createTempDirectory
    1:1:java.io.File createTempFile(android.content.Context,java.lang.String):1666:1666 -> createTempFile
    1:1:java.lang.String escapeFileName(java.lang.String):1546:1546 -> escapeFileName
    2:2:java.lang.String escapeFileName(java.lang.String):1549:1549 -> escapeFileName
    3:3:java.lang.String escapeFileName(java.lang.String):1558:1558 -> escapeFileName
    4:6:java.lang.String escapeFileName(java.lang.String):1560:1562 -> escapeFileName
    7:7:java.lang.String escapeFileName(java.lang.String):1565:1565 -> escapeFileName
    8:8:java.lang.String escapeFileName(java.lang.String):1569:1569 -> escapeFileName
    9:9:java.lang.String escapeFileName(java.lang.String):1571:1571 -> escapeFileName
    1:1:java.lang.String formatInvariant(java.lang.String,java.lang.Object[]):580:580 -> formatInvariant
    1:1:java.lang.String fromUtf8Bytes(byte[]):492:492 -> fromUtf8Bytes
    2:2:java.lang.String fromUtf8Bytes(byte[],int,int):504:504 -> fromUtf8Bytes
    1:1:int getAudioTrackChannelConfig(int):1319:1319 -> getAudioTrackChannelConfig
    1:2:byte[] getBytesFromHexString(java.lang.String):1160:1161 -> getBytesFromHexString
    3:4:byte[] getBytesFromHexString(java.lang.String):1163:1164 -> getBytesFromHexString
    1:2:java.lang.String getCodecsOfType(java.lang.String,int):1216:1217 -> getCodecsOfType
    3:7:java.lang.String getCodecsOfType(java.lang.String,int):1220:1224 -> getCodecsOfType
    8:8:java.lang.String getCodecsOfType(java.lang.String,int):1226:1226 -> getCodecsOfType
    9:9:java.lang.String getCodecsOfType(java.lang.String,int):1229:1229 -> getCodecsOfType
    1:5:java.lang.String getCommaDelimitedSimpleClassNames(java.lang.Object[]):1176:1180 -> getCommaDelimitedSimpleClassNames
    6:6:java.lang.String getCommaDelimitedSimpleClassNames(java.lang.Object[]):1183:1183 -> getCommaDelimitedSimpleClassNames
    1:1:java.lang.String getCountryCode(android.content.Context):1740:1740 -> getCountryCode
    2:4:java.lang.String getCountryCode(android.content.Context):1742:1744 -> getCountryCode
    5:5:java.lang.String getCountryCode(android.content.Context):1748:1748 -> getCountryCode
    1:1:void getDisplaySizeV16(android.view.Display,android.graphics.Point):1943:1943 -> getDisplaySizeV16
    1:1:void getDisplaySizeV17(android.view.Display,android.graphics.Point):1939:1939 -> getDisplaySizeV17
    1:3:void getDisplaySizeV23(android.view.Display,android.graphics.Point):1932:1934 -> getDisplaySizeV23
    1:1:java.util.UUID getDrmUuid(java.lang.String):1450:1450 -> getDrmUuid
    2:2:java.util.UUID getDrmUuid(java.lang.String):1459:1459 -> getDrmUuid
    3:3:java.util.UUID getDrmUuid(java.lang.String):1456:1456 -> getDrmUuid
    4:4:java.util.UUID getDrmUuid(java.lang.String):1454:1454 -> getDrmUuid
    5:5:java.util.UUID getDrmUuid(java.lang.String):1452:1452 -> getDrmUuid
    1:2:int getIntegerCodeForString(java.lang.String):1143:1144 -> getIntegerCodeForString
    3:3:int getIntegerCodeForString(java.lang.String):1148:1148 -> getIntegerCodeForString
    1:2:android.os.Looper getLooper():379:380 -> getLooper
    1:1:long getMediaDurationForPlayoutDuration(long,float):1064:1064 -> getMediaDurationForPlayoutDuration
    1:1:int getMobileNetworkType(android.net.NetworkInfo):1969:1969 -> getMobileNetworkType
    1:1:int getNetworkType(android.content.Context):1701:1701 -> getNetworkType
    2:2:int getNetworkType(android.content.Context):1706:1706 -> getNetworkType
    3:3:int getNetworkType(android.content.Context):1711:1711 -> getNetworkType
    4:4:int getNetworkType(android.content.Context):1714:1714 -> getNetworkType
    5:5:int getNetworkType(android.content.Context):1722:1722 -> getNetworkType
    1:1:int getPcmFrameSize(int,int):1358:1358 -> getPcmFrameSize
    1:2:android.graphics.Point getPhysicalDisplaySize(android.content.Context):1831:1832 -> getPhysicalDisplaySize
    3:3:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1843:1843 -> getPhysicalDisplaySize
    4:7:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1850:1853 -> getPhysicalDisplaySize
    8:8:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1858:1858 -> getPhysicalDisplaySize
    9:10:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1860:1861 -> getPhysicalDisplaySize
    11:11:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1863:1863 -> getPhysicalDisplaySize
    12:15:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1865:1868 -> getPhysicalDisplaySize
    16:16:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1870:1870 -> getPhysicalDisplaySize
    17:17:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1876:1876 -> getPhysicalDisplaySize
    18:20:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1880:1882 -> getPhysicalDisplaySize
    21:21:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1884:1884 -> getPhysicalDisplaySize
    22:22:android.graphics.Point getPhysicalDisplaySize(android.content.Context,android.view.Display):1886:1886 -> getPhysicalDisplaySize
    1:1:long getPlayoutDurationForMediaDuration(long,float):1077:1077 -> getPlayoutDurationForMediaDuration
    1:2:com.google.android.exoplayer2.RendererCapabilities[] getRendererCapabilities(com.google.android.exoplayer2.RenderersFactory,com.google.android.exoplayer2.drm.DrmSessionManager):1902:1903 -> getRendererCapabilities
    3:5:com.google.android.exoplayer2.RendererCapabilities[] getRendererCapabilities(com.google.android.exoplayer2.RenderersFactory,com.google.android.exoplayer2.drm.DrmSessionManager):1910:1912 -> getRendererCapabilities
    1:7:java.lang.String getStringForTime(java.lang.StringBuilder,java.util.Formatter,long):1524:1530 -> getStringForTime
    1:3:java.lang.String[] getSystemLanguageCodes():1756:1758 -> getSystemLanguageCodes
    1:1:java.lang.String[] getSystemLocaleV21(android.content.res.Configuration):1960:1960 -> getSystemLocaleV21
    1:4:java.lang.String[] getSystemLocales():1947:1950 -> getSystemLocales
    1:1:java.lang.String[] getSystemLocalesV24(android.content.res.Configuration):1955:1955 -> getSystemLocalesV24
    1:3:java.lang.String getSystemProperty(java.lang.String):1921:1923 -> getSystemProperty
    4:4:java.lang.String getSystemProperty(java.lang.String):1925:1925 -> getSystemProperty
    1:3:java.lang.String getUserAgent(android.content.Context,java.lang.String):1196:1198 -> getUserAgent
    4:4:java.lang.String getUserAgent(android.content.Context,java.lang.String):1202:1202 -> getUserAgent
    1:1:byte[] getUtf8Bytes(java.lang.String):514:514 -> getUtf8Bytes
    1:3:int inferContentType(android.net.Uri,java.lang.String):1475:1477 -> inferContentType
    4:5:int inferContentType(android.net.Uri):1488:1489 -> inferContentType
    6:7:int inferContentType(java.lang.String):1500:1501 -> inferContentType
    8:8:int inferContentType(java.lang.String):1503:1503 -> inferContentType
    9:9:int inferContentType(java.lang.String):1505:1505 -> inferContentType
    1:1:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1777:1777 -> inflate
    2:4:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1780:1782 -> inflate
    5:5:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1785:1785 -> inflate
    6:6:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1787:1787 -> inflate
    7:9:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1791:1793 -> inflate
    10:10:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1806:1806 -> inflate
    11:11:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1796:1796 -> inflate
    12:13:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1799:1800 -> inflate
    14:15:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1806:1807 -> inflate
    16:16:boolean inflate(com.google.android.exoplayer2.util.ParsableByteArray,com.google.android.exoplayer2.util.ParsableByteArray,java.util.zip.Inflater):1806:1806 -> inflate
    1:2:boolean isLocalFileUri(android.net.Uri):236:237 -> isLocalFileUri
    1:1:boolean isTv(android.content.Context):1819:1819 -> isTv
    2:2:boolean isTv(android.content.Context):1821:1821 -> isTv
    1:1:boolean maybeRequestReadExternalStoragePermission(android.app.Activity,android.net.Uri[]):190:190 -> maybeRequestReadExternalStoragePermission
    2:4:boolean maybeRequestReadExternalStoragePermission(android.app.Activity,android.net.Uri[]):193:195 -> maybeRequestReadExternalStoragePermission
    5:5:boolean maybeRequestReadExternalStoragePermission(android.app.Activity,android.net.Uri[]):197:197 -> maybeRequestReadExternalStoragePermission
    1:1:java.util.concurrent.ExecutorService newSingleThreadExecutor(java.lang.String):390:390 -> newSingleThreadExecutor
    1:2:java.lang.String normalizeLanguageCode(java.lang.String):460:461 -> normalizeLanguageCode
    3:3:java.lang.String normalizeLanguageCode(java.lang.String):463:463 -> normalizeLanguageCode
    4:4:java.lang.String normalizeLanguageCode(java.lang.String):465:465 -> normalizeLanguageCode
    5:7:java.lang.String normalizeLanguageCode(java.lang.String):469:471 -> normalizeLanguageCode
    8:9:java.lang.String normalizeLanguageCode(java.lang.String):474:475 -> normalizeLanguageCode
    10:10:java.lang.String normalizeLanguageCode(java.lang.String):477:477 -> normalizeLanguageCode
    11:11:java.lang.String normalizeLanguageCode(java.lang.String):479:479 -> normalizeLanguageCode
    1:1:java.lang.String normalizeLanguageCodeSyntaxV21(java.lang.String):1965:1965 -> normalizeLanguageCodeSyntaxV21
    1:2:java.lang.Object[] nullSafeArrayConcatenation(java.lang.Object[],java.lang.Object[]):332:333 -> nullSafeArrayConcatenation
    1:2:java.lang.Object[] nullSafeArrayCopy(java.lang.Object[],int):319:320 -> nullSafeArrayCopy
    1:2:long parseXsDateTime(java.lang.String):931:932 -> parseXsDateTime
    3:3:long parseXsDateTime(java.lang.String):937:937 -> parseXsDateTime
    4:4:long parseXsDateTime(java.lang.String):940:940 -> parseXsDateTime
    5:7:long parseXsDateTime(java.lang.String):943:945 -> parseXsDateTime
    8:8:long parseXsDateTime(java.lang.String):950:950 -> parseXsDateTime
    9:9:long parseXsDateTime(java.lang.String):952:952 -> parseXsDateTime
    10:15:long parseXsDateTime(java.lang.String):954:959 -> parseXsDateTime
    16:16:long parseXsDateTime(java.lang.String):954:954 -> parseXsDateTime
    17:18:long parseXsDateTime(java.lang.String):960:961 -> parseXsDateTime
    19:19:long parseXsDateTime(java.lang.String):963:963 -> parseXsDateTime
    20:20:long parseXsDateTime(java.lang.String):966:966 -> parseXsDateTime
    21:21:long parseXsDateTime(java.lang.String):933:933 -> parseXsDateTime
    1:3:long parseXsDuration(java.lang.String):898:900 -> parseXsDuration
    4:15:long parseXsDuration(java.lang.String):903:914 -> parseXsDuration
    16:16:long parseXsDuration(java.lang.String):918:918 -> parseXsDuration
    1:1:boolean readBoolean(android.os.Parcel):432:432 -> readBoolean
    1:1:void recursiveDelete(java.io.File):1647:1647 -> recursiveDelete
    2:3:void recursiveDelete(java.io.File):1649:1650 -> recursiveDelete
    4:4:void recursiveDelete(java.io.File):1653:1653 -> recursiveDelete
    1:1:void removeRange(java.util.List,int,int):283:283 -> removeRange
    2:2:void removeRange(java.util.List,int,int):287:287 -> removeRange
    3:3:void removeRange(java.util.List,int,int):284:284 -> removeRange
